2006,29.13371,-104.86372,19.05573,-15.77316,8.10736,-2.93546,-18.10086,9.60621,15.5789,9.11342,-5.78035,2.24162,35.0718,1597.62011,3163.44523,2282.90844,890.62455,952.84799,659.68788,436.3571,660.32576,229.83638,260.03749,245.512,73.68716,994.26774,69.85145,-222.20208,-388.42184,-68.61723,104.10928,-91.91182,69.49146,-16.33517,-38.71507,271.31409,235.26119,-970.94214,-444.59295,310.76199,-130.05994,-249.38545,-109.21112,6.1091,-27.68781,48.99563,-561.46274,827.15542,-283.49198,63.81371,23.45048,70.57044,24.23998,69.6667,-109.34937,245.10251,-379.34351,289.02319,-26.72032,140.22835,17.50006,-74.52623,76.96326,-387.20437,-307.94846,16.49055,104.28471,-78.03466,-67.37439,-62.05179,-136.62824,291.42,-277.5186,-8.57398,5.41182,-39.28608,232.32572,-47.03064,-223.85064,-34.10173,54.8203,-85.45218,110.66145,51.39221,-5.45398,29.47028,36.87773,2.70897,44.2586,21.86364
2003,41.95203,-144.7903,83.59397,11.82481,30.13421,-2.46378,-38.73472,-12.83928,12.21446,-8.5746,10.18174,3.00722,14.64481,1778.34067,1451.15011,1168.21818,547.47919,687.73668,381.63717,392.02495,452.45258,169.0366,208.64959,291.22994,53.51873,-11.38985,-108.97898,21.78209,-37.12351,-21.51828,3.47395,24.72244,19.10577,-25.72201,-23.89039,77.47412,515.79651,291.60067,-2.60291,-63.03913,10.25867,-83.71076,-76.63392,-40.19363,-10.96821,17.81748,90.22759,-163.59312,-126.10812,-106.77155,167.6853,-1.90517,40.58734,-11.60203,4.78727,437.05618,-16.43563,24.05664,80.22771,-38.07868,-6.98463,15.33439,28.64093,-220.47167,-140.52095,148.82607,-7.36301,-43.20325,55.33954,-15.35683,27.12079,35.41536,-50.03169,28.60111,82.56374,-15.9865,336.28665,18.33783,-114.81382,-65.57552,28.46037,-23.94668,-11.59594,114.61264,2.13765,-35.39438,-155.71731,-6.70357,133.5494,4.69103
2007,43.31528,10.88453,-19.9502,15.3769,14.0265,-3.83565,-2.38509,5.60687,9.59995,3.33339,-4.31596,5.79576,52.55869,7922.05189,4445.01682,1769.9832,1276.84464,1749.22684,759.99435,1031.26105,601.81224,563.64387,550.47542,288.71417,376.35014,-480.78134,-116.44495,-15.0876,256.12781,145.41735,-13.62522,88.53514,-33.62698,-105.13275,-81.98696,-21.13266,-187.42414,601.34933,-147.28069,-456.99284,-0.11569,71.91989,43.44559,12.19502,-42.06054,-14.25893,313.5299,922.68277,-202.1839,-249.86594,-97.8931,103.22795,77.24423,-163.92696,-80.90235,371.9159,-297.36229,-389.48664,-292.62365,-39.35388,-26.8976,-45.08391,34.1458,-169.90684,324.67754,-25.08788,-261.97742,68.3868,-129.58748,40.53131,20.92673,-738.12664,63.49749,159.14364,121.22072,32.1833,818.53908,56.71814,-193.65013,262.09028,64.33385,-50.10971,-180.72418,-90.5359,33.63487,10.98024,416.6025,-11.85735,73.11238,-16.85864
1977,22.18859,-56.63393,-45.87194,-1.69514,23.76957,-23.29927,-15.32635,-4.93255,2.74528,1.76256,2.03624,-0.65145,40.95741,7254.44453,3819.64952,1485.31524,1190.69192,804.53266,843.2319,846.36523,516.89634,317.08264,196.91645,452.85071,-292.39619,1334.21946,401.59502,4.79429,-59.65331,0.6569,208.65593,-206.37992,4.75835,-48.2219,89.03207,-10.96019,1290.72608,920.67279,30.65723,-215.62319,-60.77898,-88.09986,64.66769,26.74714,-66.90285,-21.34647,261.01969,32.30844,-67.42798,-44.92463,91.5589,60.04975,-73.27395,-12.3316,-37.47039,405.48449,106.05267,-38.40329,13.6027,-69.28779,-131.1784,-166.62226,25.62956,102.57721,-157.36248,58.12085,-61.23988,34.33298,-152.02637,-30.23432,-114.00941,15.51498,86.91058,3.93299,26.69682,-79.08333,5.7169,-8.81298,57.17939,-103.47805,51.64861,46.07774,-74.37549,-102.84218,-24.40003,-108.65168,-278.95278,25.30604,-185.80543,38.10883
1985,45.29338,-3.46566,-21.64791,-3.48264,-32.75774,-10.0301,15.95848,-6.46188,36.90935,2.77101,-2.06104,9.63648,15.29396,1938.56067,1448.74915,1225.16831,867.62162,965.77242,588.34293,480.76176,318.59747,421.76794,230.93295,229.04992,71.52127,-452.03733,-287.73839,-332.32529,196.07436,-15.25528,-27.43394,17.5294,-29.6292,-28.5488,-33.4639,11.40789,-390.10206,134.08726,-531.49036,122.69095,132.57339,-93.15367,-115.95247,-21.57867,-2.30332,-14.23444,108.02831,-54.75403,75.33198,-32.84366,175.61313,-33.37639,41.67507,33.12486,5.11521,236.21177,88.46829,-139.78496,39.32333,-213.23135,6.44015,33.09659,-1.50242,-397.18488,-9.5977,-169.3438,-82.21416,7.26222,63.99755,-15.66573,178.806,4.35837,21.24017,-79.41471,-25.96129,0.56767,156.99505,355.97515,44.02757,50.96235,20.39103,-131.1856,-44.23095,-17.34818,-1.2323,14.80719,-32.36812,2.5299,149.2005,10.11786
2008,48.80607,21.92407,-0.60926,-17.82708,-10.65206,-18.45169,-6.90964,2.14641,0.07624,-0.43765,-1.59047,1.98506,66.50448,3893.3523,1788.5124,564.41003,806.77269,332.6482,439.9354,323.62471,240.89486,211.69079,131.87299,199.46957,278.06117,-1119.37507,391.63017,-206.33272,-79.92949,-67.86949,23.31333,7.87454,-17.14748,-54.45728,32.11231,36.59051,-321.07453,-487.3441,-40.55017,189.05002,-21.34955,-16.08892,-69.58047,31.87866,-21.86198,23.04186,417.51436,89.76038,-74.71616,76.51212,50.76009,19.73202,36.33538,49.36941,-5.66083,12.12394,34.14572,-69.4026,-70.85761,-11.86421,-27.32609,-26.63293,9.68566,-500.18108,-93.74298,107.5102,51.57132,-1.85434,-53.63807,-69.24336,-20.50046,246.24788,14.98857,-78.74347,23.4244,-7.52342,-189.72155,87.4536,-0.98922,-73.4575,5.66376,17.6967,45.47967,57.96594,5.7545,-27.67449,-11.96954,2.90268,197.67699,20.87426
2008,36.92204,29.43591,-102.24896,24.71655,-4.95323,-25.10406,10.91588,23.31175,1.4693,18.60196,6.44248,-0.00704,59.41357,5449.04502,4766.54685,2135.66044,1792.32464,1369.40958,734.09881,457.60343,534.88851,369.85307,383.08718,290.24682,136.20227,1516.08414,295.19826,-434.25508,-1.74652,91.22982,71.66157,69.79654,153.8217,88.52676,-22.83195,-67.30775,-311.66216,-901.08644,-127.72526,-206.13165,-111.98617,-208.11533,52.90724,55.27433,-80.26393,85.86059,846.19705,654.93878,-266.40373,-70.81592,-35.67389,-28.19953,64.1613,-27.6641,78.65687,320.87272,89.05813,237.85258,272.74894,76.36111,-86.88708,-18.36701,24.58003,-307.98958,-361.70755,110.31849,234.9655,290.69247,89.97392,-84.06863,-256.5407,-594.83556,36.92874,-95.45404,-13.69783,11.59404,-173.85226,-738.28679,295.38936,-111.28726,59.19462,-376.94969,90.55267,88.30941,24.33064,-93.58027,225.36973,40.60947,157.90609,-19.31445
2003,49.73112,-5.49221,1.67496,-10.5065,10.37862,-16.67628,-4.02589,-6.02631,-6.26571,-8.97785,3.17352,-1.69305,12.84636,774.6951,1554.72203,753.28224,383.82859,453.20757,428.75725,290.93205,210.6992,199.15758,153.62835,247.32448,22.40989,-126.52478,-43.33901,-21.18198,-27.49247,26.98039,18.46971,52.73412,-13.30926,-25.30672,19.84205,94.17823,-7.04942,18.2707,-158.88796,42.22498,10.04878,48.26849,-62.297,44.03285,5.99734,24.48366,6.79724,-33.77083,-61.47338,41.39708,14.03133,-3.35305,42.83442,61.46663,7.56305,-46.76716,173.13552,-8.66108,7.64405,-61.21044,18.55727,-8.16239,-11.58076,-114.95714,106.35769,37.0823,1.18894,66.07368,63.73074,-3.67174,-4.04222,21.53329,-22.13515,11.08291,-33.21461,10.33755,-24.38731,35.70798,-34.67104,33.18545,2.59186,32.59728,10.14466,56.97087,1.64105,-6.71702,-41.76408,3.16601,7.61319,-7.81205
1989,41.83062,34.06864,-9.35995,31.96807,13.07819,-4.7787,-16.57675,-3.10809,12.75349,10.20102,8.37052,5.45281,14.1746,1108.91129,1921.14266,1511.52601,519.65788,1377.98669,421.06732,283.9431,206.31457,240.73616,440.03126,212.96805,17.43584,179.60166,-700.19397,-118.65776,180.31806,160.45391,46.12561,53.18854,23.72258,58.63803,-29.96998,95.63246,-85.32303,286.84064,-309.20359,-67.73835,159.58901,58.20635,-9.73708,9.74339,9.40882,-26.75635,45.78302,100.40465,-68.12542,44.01394,108.09084,-15.80926,53.06151,-6.81483,-2.22876,143.62918,125.92588,36.22253,66.16922,-95.43572,78.3774,1.14528,5.85293,-39.60773,-28.28663,122.60489,-31.58638,192.28839,32.72971,11.50622,140.08072,-1.11554,150.37034,8.44087,-61.27222,8.60312,49.60557,-116.11391,-120.02931,-1.10621,5.12999,-58.51583,-32.08815,74.00857,1.73512,17.94285,-115.08746,0.37359,-32.30823,-7.66192
1969,40.22185,14.05314,47.99303,-4.33118,24.76182,-9.21597,-10.8578,-6.40184,-0.02333,0.82409,-1.72842,6.268,50.77684,2188.50581,1233.30036,1481.69981,760.02861,662.39363,587.82953,324.00769,354.85544,183.61268,204.01964,274.55445,140.31178,377.41866,140.06948,123.25281,-33.82716,-173.77658,63.97,89.41748,50.3993,11.52112,24.2959,106.81959,251.26898,213.46975,-364.12952,169.04594,-106.45669,161.7233,-29.75369,8.42618,22.77774,94.48992,-328.57232,-5.36515,-31.90883,-44.32536,-193.17778,106.4902,-25.59287,60.77107,-7.81712,194.15837,96.08624,36.96159,84.70628,-61.19931,15.51739,34.74076,-4.69276,-213.45781,-27.30804,100.7896,35.11994,-47.02517,72.43941,21.53805,-146.47086,133.67321,-97.54396,-11.20128,-67.56728,-23.1853,-231.38384,43.06931,-201.11731,115.36276,20.45854,-71.07933,103.43715,69.67476,0.39481,42.00883,211.86022,9.47606,-27.76039,8.39758
2008,48.82907,22.43891,-4.29438,-4.67148,-5.88853,-15.72971,-0.74433,-1.10726,8.40875,2.24668,-0.14524,2.97143,33.12062,2140.75313,1065.59209,1211.08653,625.57461,705.57658,401.70761,453.99737,315.12427,328.53731,195.51911,224.88493,42.38854,161.40835,42.64934,61.09896,30.5473,90.42691,20.9574,57.16376,-46.62042,-29.59454,4.99769,21.30649,17.58199,-215.20143,8.7645,139.85637,-35.50426,12.47237,-75.45534,49.98699,-24.27915,13.2453,-31.33648,164.98851,112.9146,61.76939,-9.88525,-19.34223,20.83925,17.07726,-2.47837,1.68063,-34.7308,-17.52609,-65.02215,-132.55705,6.168,-19.6764,8.71853,-51.79957,-21.00876,-25.21806,-56.72851,7.93544,27.90563,7.34772,145.24266,48.55866,-18.20144,-26.45093,23.57286,0.15098,29.86002,-30.97282,-14.05492,26.96278,-9.67058,-91.14172,-17.12969,161.49966,-2.58694,-14.95641,100.88149,-6.07091,17.11501,5.72387
1999,39.35716,19.98771,-22.34995,-17.52484,4.13495,-5.6233,-10.40495,-1.73537,4.46054,-2.01972,-0.14194,20.39434,45.13773,1728.10046,797.51712,1110.99058,523.08781,639.46981,650.9457,384.46639,319.69535,244.05315,180.41748,302.22028,-1.14158,294.68554,-140.73002,-56.44522,-7.27379,110.34579,84.06129,17.01337,28.18029,-2.40259,22.1166,44.97322,-58.24465,68.22836,-116.50387,-137.16314,63.8165,-5.11063,-55.07186,-10.03218,6.12434,-7.07934,112.12996,5.06952,-1.53716,22.02209,68.33202,20.94716,21.37663,26.81915,19.71973,-77.18978,106.5178,80.41059,35.36243,-0.91727,-11.11897,-62.31351,27.01754,237.46941,-45.75203,13.40016,-9.87533,-38.20373,-82.45423,-44.07762,83.96947,-71.3453,-25.51371,-11.52972,-27.32596,-18.30484,-78.88731,-0.20825,-55.21474,62.41725,11.2835,-52.28,-8.33944,-38.39429,-6.70636,-27.24592,-8.76534,0.81388,-244.59448,-2.05383
2008,43.65555,9.93119,47.19085,9.2569,39.26645,-14.17275,-1.94244,-8.07006,-5.18677,-1.40551,4.18458,5.82434,34.14571,1000.68956,784.95167,557.64568,392.19588,376.77366,392.28047,265.34207,272.64822,193.4941,130.93124,262.98461,-29.86611,46.24164,37.18993,-31.72907,0.87061,19.54397,32.78478,17.80428,33.13044,-12.18166,29.92205,47.95679,-7.81393,31.26767,-108.0524,-4.24971,5.05792,33.1795,-26.14319,-6.88666,-35.17112,11.07726,67.12879,-63.46768,26.05959,16.27923,-20.77678,7.81342,8.42501,-37.56778,22.02299,-13.69081,177.15181,-5.9463,50.13185,-55.44574,11.80554,-2.10587,-10.27176,43.20031,37.50268,29.24921,-9.88111,41.70616,18.4048,2.33776,10.4148,165.32927,-0.02463,11.71492,0.88525,-2.38472,4.03746,117.13568,-88.43178,52.52526,25.43006,-24.94699,-25.06286,-19.17391,19.77447,30.4399,-105.54772,2.27842,39.65343,-7.66152
1996,50.17181,10.35667,38.50188,2.29665,-12.75304,-17.95654,12.85295,-5.90406,-10.24841,-6.79235,1.09611,-10.34316,20.63254,960.91132,1255.96288,822.73349,584.18841,304.50563,279.87775,238.42056,153.8184,231.08597,137.7597,191.59947,30.06574,-534.03017,-91.87435,-85.92095,-27.62742,59.48097,-25.75315,14.6617,-26.60888,-27.3294,27.06464,-54.15883,4.31477,-227.85056,-96.13229,-116.2973,12.15268,39.23199,8.35718,4.15413,-37.29143,-5.6068,113.60607,59.75946,5.07,37.56456,12.68675,-20.13206,-25.86078,-28.80814,11.46587,4.49002,125.57253,-24.91004,-42.32643,-26.87521,35.56732,-17.2189,-19.53102,-31.5286,65.4573,66.76577,12.13617,22.37102,70.87849,-2.87401,-81.32208,136.3581,-108.04852,-63.2492,4.44417,-10.36917,-33.95673,150.91355,-102.39733,-50.58667,-1.18122,-155.7045,2.75009,49.95875,-13.19483,66.2535,-101.04636,10.63985,138.168,-0.04996
2003,20.4712,97.5609,58.42956,11.13573,28.00956,-25.1336,-0.2304,5.52419,-21.94607,-0.66525,0.23272,5.62128,83.77662,10973.16143,4397.42993,1187.71291,1288.64074,403.82639,1261.74901,453.04139,801.23657,288.10732,198.1645,666.86053,2.16861,4055.28751,1257.84113,-36.97401,-68.83895,27.80056,46.58581,-36.37267,176.69122,-47.05182,33.8195,166.93641,893.81929,-447.27409,144.99917,-259.27391,-67.55988,-162.25964,-24.50295,-44.2533,-34.15646,58.21682,-944.2937,339.2893,338.22201,10.11814,17.49726,-56.8526,65.5929,23.75005,-65.58936,237.92043,1010.80072,-18.80365,184.31999,15.72807,-72.36798,-36.31802,27.1992,1191.59842,-70.65178,-78.25118,46.60858,-38.80201,303.21155,10.94183,-347.41795,-210.37405,-15.96857,-0.55195,27.83547,-13.1126,8.13901,-121.75405,-89.86674,-76.07601,41.63052,-72.14229,-11.42341,158.20032,3.971,-320.01063,431.14508,14.58984,555.21605,28.28561
1998,46.13905,-4.57211,-6.97284,-8.67818,32.70801,-9.03047,-8.22617,-9.70814,1.78694,-3.23111,-3.50246,6.93204,13.43623,1373.38319,739.3423,994.97061,699.09778,632.78313,570.60371,610.46539,294.28056,359.32051,201.02099,206.88069,-10.77323,-51.88116,27.00603,-116.83744,1.7809,84.37774,-177.15181,5.09744,-22.1002,-28.31864,-4.29982,4.08389,-271.25607,101.44832,-80.12399,34.84679,-70.85657,62.23696,-11.42402,23.29793,42.03697,5.62419,-50.5159,203.49383,128.94273,182.24984,37.72645,-37.09136,20.26283,23.16353,6.04483,-4.41391,46.98447,-284.89009,77.71229,-142.51807,18.22742,-32.87492,7.03424,-189.49698,-39.89087,-6.21932,141.20614,15.39696,87.38219,2.69546,132.33128,86.61128,-1.12213,-28.46817,-44.10632,6.69353,-75.5612,3.82554,-67.69044,32.52824,-6.29608,15.16892,19.36493,68.3878,6.06274,87.83056,-5.49768,-1.76717,-101.37554,1.00086
2009,26.89069,-134.74163,-132.66165,12.45719,-8.09682,-9.81792,14.32621,40.10654,6.31074,8.317,1.77963,1.18363,35.48296,5721.02955,2658.66681,2965.74942,698.63258,2507.2203,552.57168,2158.01222,560.47316,828.99461,407.14348,130.18546,54.33163,391.44587,-595.7214,-437.338,357.28643,406.40569,-528.68031,-426.95617,-389.89092,226.41609,-61.9628,126.00956,-643.86593,-230.28343,-314.28598,113.10003,-878.96042,-127.44987,478.91277,-57.09952,-111.08448,131.88753,620.64878,441.84325,-623.20721,-204.57933,468.61922,8.37396,200.68557,165.0409,-54.84807,1925.44824,540.04463,620.67875,21.96901,88.50272,-10.99304,-245.62929,113.86956,49.29915,-590.84473,336.03093,-36.06393,78.81419,-19.43698,18.92056,-1842.39461,-100.08019,-226.66684,50.05147,144.72814,-99.0489,1114.69745,-54.02443,-89.21627,-10.56659,77.25318,-901.22763,-87.94502,108.67735,-48.37345,-105.12205,-49.75559,-16.45863,363.5757,28.87136
1994,35.00322,-25.20918,-23.61413,-18.89591,24.75142,12.13484,-21.78768,3.24309,-9.43335,-1.56757,-6.8275,5.39469,74.41874,4883.05094,2840.3373,2748.66146,904.32343,1672.67078,500.25387,756.51284,446.46449,425.04638,595.90378,302.41446,302.91977,1933.81776,-188.1721,-378.62414,157.87343,238.44055,58.64903,61.07327,-37.58974,28.127,-64.00627,283.82312,209.82008,303.44812,-208.63103,151.31214,12.51939,16.94607,-65.06037,32.87502,69.56951,51.63193,587.29488,766.02512,-119.49044,246.02027,-15.055,104.26302,-58.97254,131.50185,8.39476,873.37666,247.4294,-166.29987,175.31429,-61.99693,-42.77698,11.75152,119.8122,-94.82673,223.47237,-181.51504,65.94794,-46.14701,48.60044,-0.94679,363.35808,-47.03065,10.06899,-104.07155,-82.26197,-8.579,175.54241,-75.4051,-425.88243,194.97313,23.81349,-123.04373,-216.56855,-18.46325,-27.27107,-220.96033,-86.59288,-29.28869,64.88227,13.82714
